383645.0
354884.0
325513.0
455119.0
422884.0
372461.0
344946.0
324063.0
431078.0
393361.0
336076.0
389738.0
411325.0
328682.0
391144.0
349810.0
388107.0
379408.0
331589.0
320283.0
385557.0
270492.0
382734.0
342417.0
284745.0
369456.0
312299.0
354163.0
317179.0
327272.0
346058.0
306032.0
351715.0
293224.0
358619.0
341302.0
294582.0
338002.0
335756.0
280471.0
394398.0
284717.0
323062.0
349299.0
292298.0
356698.0
297694.0
352839.0
307087.0
342413.0
313289.0
309263.0
336689.0
336794.0
302381.0
345016.0
305399.0
327528.0
343741.0
301018.0
339860.0
301786.0
350836.0
311997.0
312749.0
356205.0
290072.0
351353.0
309453.0
313551.0
